num_episodes_passed,cumulative_reward,episode_length,avg_reward,unclipped_episode_reward,unclipped_average_reward
912,6.0,446,3.3991228070175445,6.0,3.4418859649122835
913,9.0,628,3.405257393209201,9.0,3.447973713033957
914,7.0,560,3.4091903719912477,7.0,3.451859956236327
915,8.0,576,3.4142076502732244,8.0,3.456830601092899
916,9.0,593,3.4203056768558957,9.0,3.462882096069872
917,5.0,405,3.4220283533260636,5.0,3.4645583424209407
918,6.0,453,3.4248366013071898,6.0,3.4673202614379113
919,4.0,416,3.4254624591947773,4.0,3.467899891186075
920,6.0,490,3.4282608695652179,6.0,3.4706521739130465
921,4.0,392,3.4288816503800224,4.0,3.4712269272529888
922,4.0,377,3.4295010845986993,4.0,3.471800433839482
923,6.0,491,3.4322860238353203,6.0,3.474539544962083
av_max_q,0.055242534610442817
924,9.0,589,3.4383116883116891,9.0,3.4805194805194835
925,3.0,309,3.4378378378378387,3.0,3.480000000000003
926,5.0,458,3.4395248380129599,5.0,3.4816414686825086
927,6.0,437,3.4422869471413171,6.0,3.4843581445523224
928,6.0,457,3.4450431034482767,6.0,3.4870689655172447
929,7.0,519,3.44886975242196,7.0,3.490850376749196
930,4.0,418,3.449462365591399,4.0,3.491397849462369
931,7.0,541,3.4532760472610109,7.0,3.495166487647694
932,6.0,441,3.4560085836909882,6.0,3.4978540772532223
933,6.0,479,3.4587352625937844,6.0,3.5005359056806036
934,5.0,444,3.4603854389721636,5.0,3.50214132762313
935,3.0,277,3.4598930481283432,3.0,3.5016042780748697
936,4.0,348,3.4604700854700865,4.0,3.5021367521367557
937,4.0,350,3.4610458911419433,4.0,3.5026680896478157
av_max_q,0.058555277530103922
938,4.0,370,3.4616204690831567,4.0,3.5031982942430737
939,5.0,387,3.463258785942493,5.0,3.504792332268374
940,6.0,448,3.4659574468085115,6.0,3.5074468085106414
941,2.0,305,3.4643995749202983,2.0,3.505844845908611
942,3.0,284,3.4639065817409773,3.0,3.50530785562633
943,5.0,394,3.4655355249204671,5.0,3.5068928950159095
944,4.0,369,3.4661016949152548,4.0,3.507415254237291
945,6.0,499,3.4687830687830692,6.0,3.510052910052913
946,5.0,468,3.4704016913319244,5.0,3.5116279069767473
947,8.0,555,3.4751847940865899,8.0,3.5163674762407635
948,7.0,501,3.4789029535864984,7.0,3.5200421940928304
949,5.0,442,3.4805057955742891,5.0,3.521601685985251
950,5.0,448,3.4821052631578953,5.0,3.5231578947368454
951,4.0,342,3.4826498422712939,4.0,3.5236593059936943
952,4.0,326,3.4831932773109249,4.0,3.5241596638655497
av_max_q,0.059061841573566198
953,4.0,373,3.4837355718782796,4.0,3.524658971668419
954,3.0,281,3.4832285115303989,3.0,3.524109014675056
955,7.0,551,3.4869109947643984,7.0,3.52774869109948
956,8.0,534,3.4916317991631804,11.0,3.535564853556489
957,8.0,580,3.4963427377220486,8.0,3.540229885057475
958,8.0,612,3.5010438413361173,8.0,3.5448851774530308
959,5.0,462,3.5026068821689265,5.0,3.546402502606886
960,4.0,368,3.5031250000000007,4.0,3.5468750000000036
961,6.0,447,3.5057232049947977,6.0,3.549427679500524
962,4.0,343,3.506237006237007,4.0,3.5498960498960535
963,3.0,299,3.5057113187954316,3.0,3.5493250259605436
964,3.0,335,3.5051867219917021,3.0,3.548755186721995
965,7.0,493,3.5088082901554412,7.0,3.55233160621762
av_max_q,0.049845305853523314
966,11.0,618,3.5165631469979304,11.0,3.560041407867498
967,6.0,499,3.5191313340227515,6.0,3.562564632885215
968,4.0,386,3.5196280991735542,4.0,3.5630165289256226
969,4.0,344,3.5201238390092886,4.0,3.563467492260065
970,7.0,574,3.5237113402061864,7.0,3.5670103092783534
971,8.0,523,3.528321318228631,8.0,3.5715756951596322
972,6.0,535,3.5308641975308648,6.0,3.574074074074077
973,8.0,559,3.5354573484069891,8.0,3.578622816032891
974,5.0,429,3.5369609856262838,5.0,3.5800821355236168
975,11.0,673,3.5446153846153852,11.0,3.5876923076923104
976,4.0,344,3.5450819672131155,4.0,3.5881147540983633
977,2.0,271,3.5435005117707274,2.0,3.586489252814742
978,7.0,540,3.5470347648261766,7.0,3.5899795501022522
av_max_q,0.037285328609868884
979,6.0,420,3.5495403472931573,6.0,3.5924412665985725
980,7.0,522,3.553061224489797,7.0,3.5959183673469415
981,8.0,601,3.5575942915392469,17.0,3.6095820591233463
982,8.0,556,3.5621181262729138,8.0,3.6140529531568255
983,6.0,434,3.5645981688708051,6.0,3.616480162767042
984,7.0,478,3.5680894308943105,7.0,3.6199186991869943
985,3.0,310,3.5675126903553314,3.0,3.6192893401015254
986,5.0,438,3.5689655172413808,5.0,3.6206896551724164
987,0.0,159,3.5653495440729497,0.0,3.6170212765957475
988,6.0,419,3.5678137651821875,6.0,3.6194331983805696
989,6.0,459,3.5702730030333685,9.0,3.6248736097067775
990,6.0,537,3.5727272727272741,6.0,3.62727272727273
991,9.0,621,3.5782038345105969,12.0,3.6357214934409714
av_max_q,0.073434498743154109
992,2.0,242,3.5766129032258078,2.0,3.634072580645164
993,5.0,403,3.5780463242698906,5.0,3.635448136958714
994,12.0,767,3.5865191146881301,15.0,3.646881287726361
995,7.0,535,3.5899497487437197,7.0,3.65025125628141
996,6.0,489,3.5923694779116477,6.0,3.652610441767071
997,7.0,525,3.5957873620862597,7.0,3.655967903711136
998,6.0,511,3.5981963927855722,6.0,3.6583166332665358
999,6.0,483,3.6006006006006017,6.0,3.6606606606606635
1000,7.0,511,3.604000000000001,7.0,3.664000000000003
1001,3.0,308,3.6033966033966043,3.0,3.663336663336666
1002,10.0,664,3.6097804391217574,10.0,3.6696606786427175
1003,2.0,273,3.608175473579263,2.0,3.6679960119641106
1004,4.0,396,3.6085657370517938,4.0,3.6683266932270944
av_max_q,0.062447842792607844
1005,6.0,470,3.6109452736318417,6.0,3.670646766169157
1006,5.0,424,3.6123260437375753,5.0,3.671968190854874
1007,4.0,346,3.61271102284012,4.0,3.6722939424031806
1008,1.0,196,3.6101190476190483,1.0,3.66964285714286
1009,6.0,517,3.6124876114965319,6.0,3.6719524281466827
1010,6.0,467,3.6148514851485154,6.0,3.674257425742577
1011,7.0,491,3.618199802176064,7.0,3.677546983184968
1012,8.0,596,3.6225296442687753,8.0,3.6818181818181843
1013,4.0,337,3.6229022704837122,4.0,3.6821322803553826
1014,4.0,379,3.6232741617357007,4.0,3.682445759368839
1015,7.0,546,3.6266009852216752,7.0,3.685714285714288
1016,5.0,432,3.627952755905512,5.0,3.6870078740157504
1017,5.0,410,3.6293018682399216,5.0,3.6882989183874164
av_max_q,0.03126341593451798
1018,5.0,398,3.6306483300589392,5.0,3.689587426326132
1019,4.0,342,3.6310107948969579,4.0,3.6898920510304243
1020,3.0,318,3.6303921568627451,3.0,3.6892156862745122
1021,6.0,512,3.6327130264446619,6.0,3.691478942213519
1022,8.0,603,3.6369863013698627,11.0,3.698630136986304
1023,7.0,542,3.6402737047898337,7.0,3.7018572825024467
1024,2.0,261,3.638671875,2.0,3.700195312500003
1025,5.0,395,3.6400000000000001,5.0,3.7014634146341496
1026,0.0,165,3.6364522417153999,0.0,3.697855750487333
1027,6.0,488,3.6387536514118795,6.0,3.70009737098345
1028,6.0,447,3.6410505836575879,6.0,3.702334630350198
1029,9.0,715,3.646258503401361,12.0,3.7103984450923257
1030,4.0,338,3.6466019417475732,4.0,3.7106796116504883
1031,4.0,404,3.6469447138700297,4.0,3.710960232783708
1032,3.0,282,3.6463178294573648,3.0,3.71027131782946
av_max_q,0.03996815241407603
1033,7.0,502,3.6495643756050344,7.0,3.713455953533401
1034,9.0,680,3.6547388781431338,9.0,3.718568665377179
1035,5.0,378,3.6560386473429953,5.0,3.7198067632850274
1036,7.0,538,3.6592664092664093,7.0,3.7229729729729764
1037,6.0,531,3.6615236258437802,6.0,3.725168756027004
1038,5.0,419,3.6628131021194608,5.0,3.7263969171483655
1039,4.0,402,3.6631376323387874,4.0,3.726660250240619
1040,7.0,533,3.6663461538461539,7.0,3.7298076923076957
1041,5.0,371,3.6676272814601347,5.0,3.731027857829014
1042,4.0,387,3.6679462571976971,4.0,3.731285988483689
1043,6.0,426,3.6701821668264625,6.0,3.733461169702784
1044,6.0,444,3.6724137931034488,6.0,3.7356321839080495
1045,6.0,456,3.6746411483253594,6.0,3.7377990430622043
av_max_q,0.052334452397190034
1046,3.0,296,3.6739961759082225,3.0,3.737093690248569
1047,6.0,471,3.6762177650429808,6.0,3.739255014326651
1048,7.0,508,3.6793893129771003,7.0,3.7423664122137437
1049,7.0,523,3.6825548141086761,7.0,3.745471877979031
1050,6.0,457,3.6847619047619058,6.0,3.747619047619051
1051,8.0,574,3.6888677450047584,8.0,3.75166508087536
1052,4.0,365,3.6891634980988606,4.0,3.751901140684414
1053,4.0,388,3.6894586894586907,4.0,3.7521367521367557
1054,9.0,641,3.6944971537001909,9.0,3.7571157495256204
1055,6.0,485,3.6966824644549776,6.0,3.7592417061611414
1056,7.0,480,3.6998106060606073,7.0,3.76231060606061
1057,8.0,529,3.7038789025544006,8.0,3.7663197729422935
av_max_q,0.043799222563393414
1058,4.0,361,3.7041587901701338,4.0,3.7665406427221213
1059,2.0,243,3.7025495750708228,2.0,3.764872521246463
1060,4.0,326,3.7028301886792465,4.0,3.7650943396226455
1061,6.0,458,3.7049952874646572,6.0,3.767200754005659
1062,2.0,240,3.7033898305084758,2.0,3.7655367231638457
1063,6.0,519,3.7055503292568215,6.0,3.7676387582314246
1064,5.0,411,3.7067669172932343,5.0,3.768796992481207
1065,5.0,438,3.707981220657278,5.0,3.7699530516431965
1066,12.0,889,3.7157598499061923,12.0,3.7776735459662327
1067,4.0,427,3.7160262417994385,4.0,3.777881911902534
1068,7.0,524,3.7191011235955065,7.0,3.780898876404498
1069,3.0,330,3.7184284377923302,3.0,3.7801683816651113
1070,2.0,265,3.7168224299065429,2.0,3.7785046728972
1071,8.0,613,3.7208216619981336,8.0,3.7824463118580804
av_max_q,0.032824496156536043
1072,7.0,493,3.7238805970149262,7.0,3.7854477611940336
1073,7.0,536,3.7269338303821069,7.0,3.7884436160298267
1074,7.0,510,3.7299813780260713,7.0,3.791433891992555
1075,11.0,718,3.7367441860465123,11.0,3.798139534883725
1076,5.0,410,3.7379182156133837,5.0,3.799256505576212
1077,8.0,611,3.7418755803156927,8.0,3.8031569173630495
1078,9.0,637,3.7467532467532476,9.0,3.807977736549169
1079,8.0,546,3.7506950880444867,8.0,3.8118628359592255
1080,3.0,307,3.7500000000000009,3.0,3.811111111111115
1081,9.0,611,3.7548566142460693,9.0,3.8159111933395042
1082,6.0,434,3.7569316081330877,6.0,3.817929759704255
av_max_q,0.047850854345597327
1083,8.0,621,3.7608494921514319,11.0,3.8245614035087754
1084,8.0,612,3.7647601476014767,11.0,3.8311808118081214
1085,4.0,320,3.7649769585253465,4.0,3.8313364055299575
1086,4.0,345,3.765193370165747,4.0,3.831491712707186
1087,4.0,357,3.765409383624656,4.0,3.831646734130638
1088,10.0,747,3.7711397058823541,10.0,3.8373161764705914
1089,5.0,446,3.7722681359045009,5.0,3.838383838383842
1090,4.0,385,3.772477064220185,4.0,3.8385321100917467
1091,5.0,436,3.7736021998166835,5.0,3.8395967002749805
1092,11.0,677,3.7802197802197819,11.0,3.8461538461538494
1093,5.0,417,3.7813357731015569,5.0,3.8472095150960692
1094,6.0,443,3.7833638025594167,6.0,3.8491773308957984
1095,2.0,237,3.7817351598173534,2.0,3.847488584474889
av_max_q,0.048259948031045496
1096,5.0,454,3.7828467153284691,5.0,3.848540145985405
1097,8.0,563,3.7866909753874221,8.0,3.8523245214220636
1098,4.0,337,3.7868852459016411,4.0,3.8524590163934462
1099,7.0,480,3.7898089171974538,7.0,3.85532302092812
1100,6.0,432,3.7918181818181833,6.0,3.857272727272731
1101,9.0,647,3.7965485921889206,9.0,3.8619436875567703
1102,8.0,528,3.800362976406535,8.0,3.8656987295825807
1103,8.0,580,3.8041704442429749,8.0,3.8694469628286527
1104,7.0,513,3.8070652173913055,7.0,3.872282608695656
1105,8.0,594,3.8108597285067884,8.0,3.876018099547515
1106,9.0,618,3.8155515370705255,9.0,3.8806509945750487
av_max_q,0.035417150356806815
1107,10.0,750,3.8211382113821148,13.0,3.8888888888888924
1108,7.0,498,3.8240072202166075,7.0,3.8916967509025304
1109,0.0,165,3.8205590622182157,0.0,3.8881875563570816
1110,7.0,578,3.8234234234234243,10.0,3.893693693693697
1111,8.0,485,3.8271827182718279,8.0,3.8973897389739007
1112,7.0,469,3.8300359712230221,7.0,3.9001798561151113
1113,7.0,566,3.8328840970350408,7.0,3.9029649595687363
1114,7.0,504,3.8357271095152607,7.0,3.905745062836628
1115,8.0,529,3.839461883408072,8.0,3.9094170403587474
1116,6.0,501,3.841397849462366,6.0,3.911290322580648
1117,2.0,257,3.8397493285586397,2.0,3.909579230080576
1118,11.0,724,3.8461538461538467,11.0,3.915921288014314
1119,7.0,428,3.8489722966934767,7.0,3.918677390527259
av_max_q,0.037276763294357806
1120,10.0,759,3.8544642857142861,10.0,3.9241071428571455
1121,5.0,426,3.8554861730597683,5.0,3.925066904549512
1122,11.0,698,3.8618538324420681,11.0,3.9313725490196103
1123,9.0,616,3.8664292074799649,9.0,3.9358860195903853
1124,8.0,618,3.8701067615658369,8.0,3.939501779359433
1125,6.0,476,3.8720000000000008,6.0,3.941333333333336
1126,9.0,625,3.8765541740674965,9.0,3.945825932504443
1127,6.0,431,3.8784383318544817,6.0,3.9476486246672606
1128,10.0,627,3.8838652482269511,10.0,3.9530141843971656
1129,8.0,597,3.8875110717449077,8.0,3.9565987599645727
av_max_q,0.05717916926369071
1130,6.0,410,3.8893805309734519,6.0,3.95840707964602
1131,7.0,504,3.8921308576480995,7.0,3.9610963748894803
1132,8.0,629,3.8957597173144882,8.0,3.9646643109540656
1133,5.0,439,3.896734333627538,5.0,3.9655781112091812
1134,4.0,345,3.8968253968253972,4.0,3.965608465608468
1135,8.0,598,3.9004405286343617,8.0,3.969162995594716
1136,9.0,612,3.9049295774647894,9.0,3.9735915492957767
1137,6.0,440,3.906772207563765,6.0,3.9753737906772226
1138,11.0,757,3.9130052724077338,11.0,3.9815465729349757
1139,9.0,661,3.9174714661984207,9.0,3.9859525899912223
1140,6.0,489,3.9192982456140362,6.0,3.987719298245616
1141,3.0,299,3.9184925503943919,3.0,3.9868536371603875
av_max_q,0.038933654635911807
1142,7.0,563,3.9211908931698782,7.0,3.989492119089319
1143,8.0,586,3.9247594050743664,8.0,3.9930008748906407
1144,6.0,476,3.9265734265734271,6.0,3.994755244755247
1145,8.0,595,3.930131004366813,8.0,3.9982532751091724
1146,6.0,511,3.93193717277487,6.0,4.000000000000002
1147,6.0,464,3.9337401918047088,6.0,4.001743679163035
1148,2.0,238,3.9320557491289208,2.0,4.000000000000002
1149,7.0,473,3.9347258485639696,7.0,4.002610966057443
1150,10.0,706,3.9400000000000008,10.0,4.007826086956523
1151,6.0,418,3.9417897480451791,6.0,4.009556907037361
1152,5.0,393,3.9427083333333344,5.0,4.010416666666669
1153,9.0,650,3.9470945359930627,9.0,4.014744145706854
av_max_q,0.051277969032526016
1154,11.0,718,3.9532062391681122,14.0,4.023396880415947
1155,4.0,335,3.9532467532467543,4.0,4.023376623376626
1156,7.0,509,3.9558823529411775,7.0,4.025951557093428
1157,13.0,839,3.9636992221261895,13.0,4.033707865168542
1158,8.0,580,3.9671848013816935,8.0,4.0371329879101925
1159,7.0,576,3.9698015530629864,7.0,4.0396893874029365
1160,7.0,501,3.9724137931034496,7.0,4.042241379310347
1161,6.0,441,3.9741602067183477,6.0,4.043927648578814
1162,11.0,771,3.9802065404475058,11.0,4.049913941480209
1163,9.0,642,3.9845227858985397,9.0,4.054170249355118
av_max_q,0.044969563838094473
1164,6.0,472,3.9862542955326474,6.0,4.055841924398627
1165,7.0,556,3.9888412017167396,7.0,4.058369098712448
1166,7.0,478,3.9914236706689552,7.0,4.06089193825043
1167,11.0,693,3.9974293059125978,14.0,4.069408740359898
1168,9.0,570,4.001712328767125,9.0,4.073630136986302
1169,6.0,440,4.0034217279726283,6.0,4.075278015397776
1170,3.0,303,4.0025641025641043,3.0,4.074358974358975
1171,6.0,466,4.0042698548249378,6.0,4.076003415883861
1172,8.0,522,4.007679180887374,8.0,4.079351535836178
1173,2.0,252,4.0059676044330796,2.0,4.077578857630009
1174,9.0,577,4.010221465076663,9.0,4.081771720613288
1175,7.0,530,4.0127659574468106,7.0,4.084255319148936
av_max_q,0.033443713356973603
1176,8.0,586,4.0161564625850366,11.0,4.090136054421769
1177,10.0,693,4.0212404418011918,10.0,4.095157179269329
1178,6.0,454,4.022920203735147,6.0,4.096774193548387
1179,10.0,599,4.0279898218829544,10.0,4.10178117048346
1180,7.0,560,4.0305084745762736,7.0,4.104237288135593
1181,10.0,686,4.0355630821337876,10.0,4.109229466553768
1182,5.0,408,4.0363790186125241,5.0,4.109983079526227
1183,7.0,568,4.0388841927303494,7.0,4.112426035502959
1184,8.0,568,4.0422297297297325,8.0,4.11570945945946
1185,8.0,536,4.0455696202531675,8.0,4.1189873417721525
1186,7.0,544,4.0480607082630717,7.0,4.1214165261382805
av_max_q,0.02916991215897724
1187,6.0,429,4.0497051390058996,6.0,4.122999157540018
1188,6.0,481,4.0513468013468037,6.0,4.1245791245791255
1189,9.0,655,4.0555088309503811,9.0,4.128679562657696
1190,13.0,843,4.0630252100840361,16.0,4.138655462184875
1191,3.0,294,4.062132661628886,3.0,4.137699412258607
1192,7.0,462,4.0645973154362443,7.0,4.1401006711409405
1193,8.0,587,4.067896060352056,8.0,4.143336127409892
1194,3.0,283,4.0670016750418787,3.0,4.142378559463988
1195,5.0,464,4.067782426778245,5.0,4.143096234309625
1196,9.0,572,4.0719063545150522,9.0,4.147157190635453
1197,6.0,451,4.0735171261487073,6.0,4.148705096073519
av_max_q,0.051034258212894201
1198,10.0,680,4.0784641068447431,10.0,4.153589315525878
1199,7.0,526,4.0809007506255233,7.0,4.155963302752295
1200,3.0,324,4.0800000000000018,3.0,4.155000000000001
1201,6.0,499,4.0815986677768548,6.0,4.156536219816821
1202,7.0,464,4.0840266222961752,13.0,4.163893510815309
1203,7.0,494,4.0864505403158793,7.0,4.166251039068995
1204,4.0,396,4.0863787375415308,4.0,4.1661129568106325
1205,11.0,743,4.0921161825726164,11.0,4.171784232365146
1206,7.0,499,4.0945273631840822,7.0,4.174129353233832
1207,4.0,359,4.0944490472245265,4.0,4.173985086992545
1208,8.0,584,4.0976821192053006,11.0,4.179635761589405
1209,9.0,614,4.1017369727047175,9.0,4.18362282878412
av_max_q,0.045119895366951823
1210,5.0,401,4.1024793388429783,5.0,4.184297520661158
1211,6.0,521,4.1040462427745696,6.0,4.18579686209744
1212,5.0,426,4.1047854785478579,5.0,4.186468646864687
1213,10.0,690,4.1096455070074231,10.0,4.19126133553174
1214,5.0,436,4.1103789126853414,5.0,4.191927512355849
1215,9.0,613,4.1144032921810734,9.0,4.195884773662552
1216,6.0,431,4.1159539473684248,6.0,4.197368421052633
1217,7.0,540,4.118323746918656,7.0,4.199671322925227
1218,10.0,658,4.1231527093596094,13.0,4.20689655172414
1219,14.0,859,4.1312551271534081,23.0,4.222313371616081
1220,6.0,463,4.1327868852459053,6.0,4.223770491803281
av_max_q,0.053310060873627663
1221,11.0,744,4.1384111384111417,17.0,4.234234234234236
1222,2.0,275,4.1366612111293,2.0,4.232405891980362
1223,7.0,490,4.1390024529844682,7.0,4.234668847097304
1224,8.0,571,4.142156862745102,8.0,4.237745098039218
1225,6.0,505,4.1436734693877586,6.0,4.23918367346939
1226,5.0,404,4.1443719412724338,5.0,4.239804241435565
1227,6.0,447,4.1458842705786498,6.0,4.241238793806033
1228,8.0,567,4.1490228013029347,8.0,4.244299674267103
1229,6.0,436,4.1505288852725828,6.0,4.245728234336862
1230,8.0,532,4.1536585365853691,8.0,4.24878048780488
1231,6.0,488,4.1551584077985408,6.0,4.250203086921204
1232,4.0,404,4.1550324675324708,4.0,4.250000000000002
1233,3.0,328,4.1540957015409603,3.0,4.248986212489864
av_max_q,0.039038319955579937
1234,6.0,507,4.1555915721231802,6.0,4.2504051863857395
1235,8.0,616,4.1587044534412989,11.0,4.255870445344131
1236,15.0,833,4.1674757281553427,15.0,4.2645631067961185
1237,4.0,370,4.167340339531127,4.0,4.264349232012936
1238,3.0,323,4.166397415185787,3.0,4.263327948303718
1239,6.0,449,4.1678773204196968,6.0,4.264729620661826
1240,12.0,703,4.1741935483871,15.0,4.273387096774195
1241,9.0,635,4.1780821917808249,9.0,4.277195809830784
1242,8.0,507,4.1811594202898581,8.0,4.280193236714978
1243,8.0,624,4.1842316975060365,8.0,4.283185840707967
1244,4.0,396,4.1840836012861766,4.0,4.282958199356916
av_max_q,0.053406734834425151
1245,8.0,572,4.1871485943775131,8.0,4.285943775100404
1246,8.0,576,4.1902086677367603,8.0,4.288924558587483
1247,10.0,635,4.1948676824378532,10.0,4.293504410585408
1248,8.0,586,4.1979166666666687,8.0,4.296474358974362
1249,5.0,407,4.1985588470776642,5.0,4.297037630104087
1250,4.0,387,4.1984000000000021,4.0,4.296800000000004
1251,8.0,549,4.2014388489208656,11.0,4.302158273381298
1252,12.0,789,4.2076677316293951,12.0,4.308306709265179
1253,2.0,247,4.2059058260175597,2.0,4.306464485235439
1254,6.0,561,4.2073365231259983,6.0,4.307814992025522
1255,10.0,675,4.2119521912350608,10.0,4.312350597609565
av_max_q,0.041904053534381092
1256,10.0,602,4.2165605095541414,10.0,4.3168789808917225
1257,10.0,646,4.2211614956245045,10.0,4.321400159108992
1258,12.0,737,4.2273449920508765,15.0,4.329888712241656
1259,8.0,651,4.2303415409054823,8.0,4.3328038125496455
1260,13.0,875,4.2373015873015891,13.0,4.339682539682543
1261,8.0,553,4.2402854877081699,8.0,4.342585249801748
1262,10.0,713,4.2448494453248831,13.0,4.349445324881144
1263,2.0,238,4.2430720506730024,2.0,4.347585114806021
1264,8.0,551,4.2460443037974702,8.0,4.3504746835443076
av_max_q,0.053257874678820372
1265,7.0,528,4.2482213438735199,7.0,4.3525691699604785
1266,14.0,861,4.2559241706161162,14.0,4.36018957345972
1267,6.0,465,4.2573007103393872,6.0,4.3614838200473605
1268,6.0,423,4.2586750788643561,6.0,4.362776025236598
1269,15.0,845,4.2671394799054401,15.0,4.371158392434993
1270,10.0,674,4.2716535433070897,10.0,4.375590551181108
1271,9.0,618,4.275373721479153,9.0,4.379228953579863
1272,12.0,786,4.2814465408805056,12.0,4.3852201257861685
1273,10.0,678,4.285938727415556,10.0,4.389630793401419
1274,5.0,414,4.2864992150706458,5.0,4.390109890109895
av_max_q,0.036422557604964823
1275,9.0,652,4.2901960784313751,9.0,4.393725490196084
1276,7.0,546,4.2923197492163032,7.0,4.395768025078375
1277,6.0,472,4.2936570086139412,6.0,4.397024275646051
1278,13.0,764,4.3004694835680777,13.0,4.403755868544606
1279,4.0,383,4.3002345582486345,4.0,4.403440187646605
1280,12.0,696,4.306250000000003,15.0,4.411718750000006
1281,6.0,494,4.3075722092115569,6.0,4.412958626073386
1282,6.0,457,4.3088923556942316,6.0,4.41419656786272
1283,1.0,210,4.3063133281371826,1.0,4.411535463756826
1284,11.0,731,4.3115264797507828,11.0,4.416666666666672
1285,5.0,384,4.3120622568093427,5.0,4.417120622568099
1286,3.0,300,4.3110419906687447,3.0,4.416018662519446
av_max_q,0.036067385866772383
1287,11.0,733,4.3162393162393204,11.0,4.421134421134426
1288,9.0,584,4.3198757763975193,12.0,4.427018633540378
1289,5.0,363,4.3204034134988403,5.0,4.427463149728477
1290,6.0,555,4.3217054263565933,6.0,4.428682170542641
1291,5.0,376,4.3222308288148765,5.0,4.429124709527503
1292,4.0,377,4.3219814241486114,4.0,4.428792569659448
1293,8.0,519,4.3248259860788911,8.0,4.431554524361954
1294,13.0,897,4.3315301391035597,13.0,4.438176197836172
1295,8.0,510,4.3343629343629395,8.0,4.440926640926646
1296,11.0,793,4.3395061728395117,14.0,4.4483024691358075
av_max_q,0.056805179221555591
1297,4.0,414,4.3392444101773382,4.0,4.44795682343871
1298,6.0,426,4.34052388289677,6.0,4.449152542372886
1299,8.0,592,4.3433410315627468,8.0,4.451886066204778
1300,10.0,624,4.3476923076923137,10.0,4.456153846153851
1301,10.0,675,4.3520368946963934,10.0,4.460415065334362
1302,9.0,602,4.3556067588325718,9.0,4.463901689708146
1303,4.0,344,4.3553338449731456,4.0,4.463545663852652
1304,10.0,593,4.3596625766871231,10.0,4.467791411042949
1305,4.0,379,4.3593869731800829,4.0,4.467432950191575
1306,7.0,553,4.3614088820827019,7.0,4.469372128637064
1307,10.0,634,4.3657230298393337,10.0,4.473603672532521
av_max_q,0.035440739127807319
1308,7.0,557,4.3677370030581111,7.0,4.475535168195722
1309,12.0,798,4.3735676088617339,15.0,4.483575248281134
1310,7.0,507,4.3755725190839767,7.0,4.48549618320611
1311,6.0,478,4.3768115942029056,6.0,4.48665141113654
1312,5.0,445,4.3772865853658605,5.0,4.487042682926832
1313,6.0,549,4.3785224676313854,6.0,4.488194973343491
1314,5.0,446,4.378995433789961,5.0,4.488584474885847
1315,11.0,690,4.3840304182509575,11.0,4.4935361216730065
1316,11.0,752,4.3890577507598856,11.0,4.498480243161097
1317,7.0,502,4.3910402429764686,7.0,4.50037965072134
1318,6.0,464,4.3922610015174577,6.0,4.501517450682856
av_max_q,0.056016466813161969
1319,4.0,408,4.3919636087945486,4.0,4.501137225170587
1320,6.0,497,4.3931818181818256,6.0,4.5022727272727305
1321,6.0,482,4.3943981831945571,6.0,4.503406510219534
1322,6.0,492,4.3956127080181622,6.0,4.504538577912258
1323,2.0,270,4.3938019652305442,2.0,4.502645502645506
1324,9.0,672,4.3972809667673793,9.0,4.50604229607251
1325,8.0,557,4.4000000000000075,8.0,4.508679245283021
1326,6.0,474,4.4012066365007616,6.0,4.50980392156863
1327,7.0,441,4.403165033911085,7.0,4.511680482290885
1328,8.0,587,4.4058734939759114,8.0,4.514307228915666
1329,4.0,354,4.4055680963130248,4.0,4.5139202407825465
1330,3.0,331,4.4045112781954963,3.0,4.512781954887221
1331,8.0,594,4.4072126220886627,11.0,4.51765589782119
av_max_q,0.038584211841225624
1332,3.0,327,4.4061561561561637,3.0,4.5165165165165195
1333,5.0,410,4.4066016504126111,5.0,4.516879219804954
1334,4.0,409,4.4062968515742211,7.0,4.51874062968516
1335,5.0,382,4.4067415730337158,5.0,4.519101123595508
1336,5.0,437,4.4071856287425231,5.0,4.519461077844314
1337,10.0,639,4.4113687359760743,10.0,4.523560209424086
1338,5.0,415,4.411808669656212,11.0,4.528400597907327
1339,5.0,391,4.4122479462285371,5.0,4.528752800597463
1340,4.0,376,4.4119402985074707,4.0,4.528358208955226
1341,3.0,311,4.4108873974645864,3.0,4.527218493661449
1342,5.0,407,4.4113263785395009,5.0,4.527570789865874
1343,9.0,607,4.4147431124348548,9.0,4.530900967982132
1344,2.0,237,4.4129464285714359,2.0,4.529017857142859
1345,9.0,602,4.4163568773234276,9.0,4.532342007434947
av_max_q,0.045280837453901768
1346,5.0,411,4.4167904903417607,5.0,4.532689450222885
1347,6.0,487,4.4179658500371266,6.0,4.533778767631777
1348,8.0,571,4.4206231454006009,8.0,4.536350148367955
1349,7.0,482,4.4225352112676131,7.0,4.538176426982953
1350,6.0,487,4.423703703703711,6.0,4.5392592592592615
1351,5.0,437,4.4241302738712136,5.0,4.539600296076983
1352,11.0,681,4.4289940828402434,11.0,4.544378698224855
1353,7.0,570,4.4308943089430963,7.0,4.546193643754622
1354,11.0,780,4.4357459379616024,11.0,4.550960118168392
1355,13.0,748,4.4420664206642142,13.0,4.557195571955722
1356,3.0,331,4.441002949852515,3.0,4.556047197640121
av_max_q,0.039531138201709837
1357,8.0,592,4.4436256448047242,8.0,4.558585114222552
